LocID,PerilID,CoverageTypeID,Message
9841,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9842,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9843,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9844,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9845,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9846,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9847,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9848,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9849,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9850,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9851,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9852,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9853,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9854,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9855,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9856,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9857,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9858,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9859,1,1,Successful peril area lookup: 46; Vulnerability lookup: invalid key column value(s) for location
9860,1,1,Successful peril area lookup: 46; Vulnerability lookup: invalid key column value(s) for location
9861,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9862,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9863,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9864,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9865,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9866,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9867,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9868,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9869,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9870,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9871,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9872,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9873,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9874,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9875,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9876,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9877,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9878,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9879,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9880,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9881,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9882,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9883,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9884,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9885,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9886,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9887,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9888,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9889,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9890,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9891,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9892,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9893,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9894,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9895,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9896,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9897,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9898,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9899,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9900,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9901,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9902,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9903,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9904,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9905,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9906,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9907,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9908,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9909,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9910,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9911,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9912,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9913,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9914,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9915,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9916,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9917,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9918,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9919,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9920,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9921,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9922,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9923,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9924,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9925,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9926,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9927,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9928,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9929,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9930,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9931,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9932,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9933,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9934,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9935,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9936,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9937,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9938,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9939,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9940,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9941,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9942,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9943,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9944,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9945,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9946,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9947,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9948,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9949,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9950,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9951,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9952,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9953,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9954,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9955,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9956,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9957,1,1,Successful peril area lookup: 53; Vulnerability lookup: invalid key column value(s) for location
9958,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9959,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9960,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9961,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9962,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9963,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9964,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9965,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9966,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9967,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9968,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9969,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9970,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9971,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9972,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9973,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9974,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9975,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9976,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9977,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9978,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
9979,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9980,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9981,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
9982,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9983,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9984,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9985,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9986,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9987,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9988,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9989,1,1,Successful peril area lookup: 44; Vulnerability lookup: invalid key column value(s) for location
9990,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9991,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9992,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9993,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9994,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9995,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9996,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9997,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9998,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
9999,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10000,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10001,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10002,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10003,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10004,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10005,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10006,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10007,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10008,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10009,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10010,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10011,1,1,Successful peril area lookup: 34; Vulnerability lookup: invalid key column value(s) for location
10012,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10013,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10014,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10015,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10016,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10017,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10018,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10019,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10020,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10021,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10022,1,1,Successful peril area lookup: 27; Vulnerability lookup: invalid key column value(s) for location
10023,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10024,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10025,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10026,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10027,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10028,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10029,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10030,1,1,Successful peril area lookup: 26; Vulnerability lookup: invalid key column value(s) for location
10031,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10032,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10033,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10034,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10035,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10036,1,1,Successful peril area lookup: 56; Vulnerability lookup: invalid key column value(s) for location
10037,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10038,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10039,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10040,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10041,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10042,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10043,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10044,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10045,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10046,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10047,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10048,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10049,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10050,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10051,1,1,Successful peril area lookup: 73; Vulnerability lookup: invalid key column value(s) for location
10052,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10053,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10054,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10055,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10056,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10057,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10058,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10059,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10060,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10061,1,1,Successful peril area lookup: 69; Vulnerability lookup: invalid key column value(s) for location
10062,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10063,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10064,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10065,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10066,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10067,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10068,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10069,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10070,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10071,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10072,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10073,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10074,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10075,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10076,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10077,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10078,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10079,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10080,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10081,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10082,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10083,1,1,Successful peril area lookup: 64; Vulnerability lookup: invalid key column value(s) for location
10084,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10085,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10086,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10087,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10088,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10089,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10090,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10091,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10092,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10093,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10094,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10095,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10096,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10097,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10098,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10099,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10100,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10101,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10102,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10103,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10104,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10105,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10106,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10107,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10108,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10109,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10110,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10111,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10112,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10113,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10114,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10115,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10116,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10117,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10118,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10119,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10120,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10121,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10122,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10123,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10124,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10125,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10126,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10127,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10128,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10129,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10130,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10131,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10132,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10133,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10134,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10135,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10136,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10137,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10138,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10139,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10140,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10141,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10142,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10143,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10144,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10145,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10146,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10147,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10148,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10149,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10150,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10151,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10152,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10153,1,1,Successful peril area lookup: 57; Vulnerability lookup: invalid key column value(s) for location
10154,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10155,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10156,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10157,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10158,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10159,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10160,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10161,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10162,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10163,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10164,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10165,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10166,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10167,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10168,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10169,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10170,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10171,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
10172,1,1,Successful peril area lookup: 66; Vulnerability lookup: invalid key column value(s) for location
